tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
626872,BR,14,[],,Globoplay,2022-12-12 00:00:00+00:00,4
626872,BR,14,[],,Telecine,2022-12-12 00:00:00+00:00,6
626872,DE,16,[],,,2022-11-10 00:00:00+00:00,3
626872,FR,,[],,VOD,2022-11-30 00:00:00+00:00,4
626872,FR,,[],,DVD & Blu-Ray,2022-11-30 00:00:00+00:00,5
626872,HK,IIB,[],,,2022-08-04 00:00:00+00:00,3
626872,ID,,[],ko,,2022-08-16 00:00:00+00:00,3
626872,KR,12,[],,,2022-08-03 00:00:00+00:00,3
626872,RU,18+,[],ru,Централ Партнершип,2022-11-03 00:00:00+00:00,3
626872,SG,PG13,[],,,2022-08-04 00:00:00+00:00,3
626872,TH,น18+,[],th,,2022-08-04 00:00:00+00:00,3
626872,TW,12,[],,,2022-08-12 00:00:00+00:00,3
626872,US,,[],,,2022-08-12 00:00:00+00:00,2
736820,HK,,[],,,2022-09-08 00:00:00+00:00,3
736820,ID,,[],,,2022-09-30 00:00:00+00:00,3
736820,KR,15,[],,"Yongsan, Seoul",2022-08-30 00:00:00+00:00,1
736820,KR,15,[],,,2022-09-07 00:00:00+00:00,3
736820,RU,18+,[],,,2022-12-25 00:00:00+00:00,4
736820,SG,NC16,[],,,2022-09-15 00:00:00+00:00,3
774548,HK,IIA,[],,,2022-12-01 00:00:00+00:00,3
774548,KR,12,[],ko,,2022-11-16 00:00:00+00:00,3
774548,SG,PG13,[],,,2022-12-01 00:00:00+00:00,3
774548,TW,,[],,,2022-11-25 00:00:00+00:00,3
774548,US,,[],,,2022-11-12 00:00:00+00:00,1
821153,ID,,[],,,2022-10-19 00:00:00+00:00,3
821153,KR,12,[],,,2022-08-24 00:00:00+00:00,3
821153,TW,0+,[],,,2022-09-30 00:00:00+00:00,3
615173,GB,18,[],,,2022-11-28 00:00:00+00:00,4
615173,KR,15,[],,,2022-06-15 00:00:00+00:00,3
615173,NL,18,[],,,2022-06-15 00:00:00+00:00,3
615173,US,,[],,,2022-11-08 00:00:00+00:00,4
736732,AU,,[],,Korean Film Festival,2022-09-17 00:00:00+00:00,1
736732,CA,,[],,Toronto International Film Festival,2022-09-13 00:00:00+00:00,1
736732,CH,12,[],,,2022-09-23 00:00:00+00:00,4
736732,ES,12,[],,,2022-12-21 00:00:00+00:00,3
736732,FI,K-7,[],,,2022-12-23 00:00:00+00:00,3
736732,FR,,[],,Cannes Film Festival,2022-05-26 00:00:00+00:00,1
736732,FR,TP,[],,,2022-12-07 00:00:00+00:00,3
736732,GB,,[],,Leeds International Film Festival,2022-11-12 00:00:00+00:00,1
736732,HK,,[],,,2022-06-23 00:00:00+00:00,3
736732,IT,,[],,,2022-10-13 00:00:00+00:00,3
736732,JP,G,[],,,2022-06-24 00:00:00+00:00,3
736732,KR,12,[],,"Yongsan, Seoul",2022-05-31 00:00:00+00:00,1
736732,KR,12,[],,,2022-06-08 00:00:00+00:00,3
736732,KR,12,[],,,2022-07-04 00:00:00+00:00,4
736732,NO,9,[],,,2022-06-08 00:00:00+00:00,2
736732,PL,16,[],,,2022-07-23 00:00:00+00:00,4
736732,SA,,[],,Red Sea International Film Festival,2022-12-07 00:00:00+00:00,1
736732,SE,Btl,[],,,2022-12-09 00:00:00+00:00,3
736732,TH,15,[],,,2022-06-23 00:00:00+00:00,3
736732,US,,[],,Telluride Film Festival,2022-09-02 00:00:00+00:00,1
736732,US,R,[],,,2022-12-26 00:00:00+00:00,3
619803,BR,,[],,,2022-09-07 00:00:00+00:00,3
619803,CH,16,[],,,2022-07-01 00:00:00+00:00,4
619803,DE,16,[],,,2022-12-01 00:00:00+00:00,4
619803,DE,16,[],,,2022-12-09 00:00:00+00:00,5
619803,FR,,[],,DVD & Blu-Ray,2022-12-09 00:00:00+00:00,5
619803,HK,IIB,[],,,2022-05-26 00:00:00+00:00,3
619803,JP,R18+,[],,,2022-11-03 00:00:00+00:00,4
619803,KR,15,[],,"Gangnam, Seoul",2022-05-11 00:00:00+00:00,1
619803,KR,15,[],,,2022-05-18 00:00:00+00:00,3
619803,MN,15,[],,,2022-05-20 00:00:00+00:00,3
619803,RU,16+,[],,,2022-06-16 00:00:00+00:00,3
619803,SG,NC16,[],,,2022-05-26 00:00:00+00:00,3
619803,TH,,[],,,2022-06-16 00:00:00+00:00,3
619803,TW,輔15,[],,,2022-05-20 00:00:00+00:00,3
619803,UA,16+,[],,,2022-09-22 00:00:00+00:00,3
619803,US,PG,[],,,2022-05-20 00:00:00+00:00,3
601796,AU,M,[],,,2022-09-13 00:00:00+00:00,3
601796,DE,,[],,Fantasy Filmfest,2022-09-13 00:00:00+00:00,1
601796,GB,,[],en,,2022-12-06 00:00:00+00:00,5
601796,HK,,[],,,2022-08-18 00:00:00+00:00,3
601796,HU,16,[],,,2022-09-08 00:00:00+00:00,3
601796,KR,12,[],,"Yongsan, Seoul",2022-07-13 00:00:00+00:00,1
601796,KR,12,[],,,2022-07-20 00:00:00+00:00,3
