tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
626872,FR,,[],,Cannes Film Festival,2021-07-16 00:00:00+00:00,1
629028,JP,PG12,[],,,2021-05-21 00:00:00+00:00,4
629028,KR,15,[],,"Gwangjin, Seoul",2021-02-08 00:00:00+00:00,1
629028,KR,15,[],,,2021-02-17 00:00:00+00:00,3
629028,TW,,[],,,2021-10-29 00:00:00+00:00,3
877260,KR,,[],,Busan International Film Festival,2021-10-07 00:00:00+00:00,1
602295,DE,,[],,Fantasy Filmfest,2021-10-17 00:00:00+00:00,2
602295,GB,,[],,,2021-12-10 00:00:00+00:00,3
602295,KR,15,[],,,2021-11-24 00:00:00+00:00,3
602295,SG,NC16,[],,,2021-11-25 00:00:00+00:00,3
602295,TW,,[],,,2021-12-03 00:00:00+00:00,3
602295,US,,[],,New York Asian Film Festival,2021-08-22 00:00:00+00:00,5
821661,KR,12,[],,,2021-12-29 00:00:00+00:00,3
821661,KR,,[],,TVING,2021-12-29 00:00:00+00:00,4
581390,JP,G,[],,,2021-11-19 00:00:00+00:00,4
581390,KR,12,[],ko,"Gangnam, Seoul",2021-03-18 00:00:00+00:00,1
581390,KR,12,[],ko,,2021-03-31 00:00:00+00:00,3
840528,KR,,[],,Bucheon International Fantastic Film Festival,2021-07-09 00:00:00+00:00,1
795797,AT,12,[],,,2021-10-26 00:00:00+00:00,4
795797,CN,,[],,Shanghai International Film Festival,2021-06-13 00:00:00+00:00,1
795797,CZ,,[],,Karlovy Vary International Film Festival,2021-08-20 00:00:00+00:00,1
795797,DE,,[],,Berlin International Film Festival (Virtual),2021-03-01 00:00:00+00:00,4
795797,KR,12,[],,,2021-05-27 00:00:00+00:00,3
795797,TW,,[],,,2021-12-24 00:00:00+00:00,3
795797,US,,[],,New York Film Festival,2021-10-03 00:00:00+00:00,1
817480,KR,15세이상 관람가,[],,,2021-10-07 00:00:00+00:00,3
589713,KR,15,[],,,2021-03-31 00:00:00+00:00,3
820517,FR,,[],ko,Cannes Film Festival,2021-07-15 00:00:00+00:00,1
820517,HK,IIA,[],,Hong Kong Asian Film Festival,2021-11-04 00:00:00+00:00,1
820517,ID,,[],,Jogja-NETPAC Asian Film Festival,2021-11-29 00:00:00+00:00,1
820517,KR,,[],,Busan International Film Festival,2021-10-07 00:00:00+00:00,1
820517,KR,15,[],,,2021-10-21 00:00:00+00:00,3
743475,KR,12,[],,,2021-10-21 00:00:00+00:00,3
889507,AU,,[],,Sydney Film Festival,2021-11-11 00:00:00+00:00,1
889507,TW,,[],,Taipei Golden Horse Film Festival,2021-11-14 00:00:00+00:00,1
